zip,slic,state,city
02768,0249,MA,RAYNHAM CENTER
02769,0299,MA,REHOBOTH
02770,0270,MA,ROCHESTER
02771,0299,MA,SEEKONK
02777,0299,MA,SWANSEA
02779,0249,MA,BERKLEY
02780,0249,MA,TAUNTON
02783,0249,MA,TAUNTON
02790,0270,MA,WESTPORT
02791,0270,MA,WESTPORT POINT
02801,0299,RI,ADAMSVILLE
02802,0299,RI,ALBION
02804,0299,RI,ASHAWAY
02806,0299,RI,BARRINGTON
02807,0299,RI,BLOCK ISLAND
02808,0299,RI,BRADFORD
02809,0299,RI,BRISTOL
02812,0299,RI,CAROLINA
02813,0299,RI,CHARLESTOWN
02814,0299,RI,CHEPACHET
02815,0299,RI,CLAYVILLE
02816,0299,RI,COVENTRY
02817,0299,RI,WEST GREENWICH
02818,0299,RI,EAST GREENWICH
02822,0299,RI,EXETER
02823,0299,RI,FISKEVILLE
02824,0299,RI,FORESTDALE
02825,0299,RI,FOSTER
02826,0299,RI,GLENDALE
02827,0299,RI,GREENE
02828,0299,RI,GREENVILLE
02829,0299,RI,HARMONY
02830,0299,RI,HARRISVILLE
02831,0299,RI,HOPE
02832,0299,RI,HOPE VALLEY
02833,0299,RI,HOPKINTON
02835,0299,RI,JAMESTOWN
02836,0299,RI,KENYON
02837,0299,RI,LITTLE COMPTON
02838,0299,RI,MANVILLE
02839,0299,RI,MAPLEVILLE
02840,0299,RI,NEWPORT
02841,0299,RI,NEWPORT
02842,0299,RI,MIDDLETOWN
02852,0299,RI,NORTH KINGSTOWN
02854,0299,RI,NORTH KINGSTOWN
02857,0299,RI,NORTH SCITUATE
02858,0299,RI,OAKLAND
02859,0299,RI,PASCOAG
02860,0299,RI,PAWTUCKET
02861,0299,RI,PAWTUCKET
02862,0299,RI,PAWTUCKET
02863,0299,RI,CENTRAL FALLS
02864,0299,RI,CUMBERLAND
02865,0299,RI,LINCOLN
02871,0299,RI,PORTSMOUTH
02872,0299,RI,PRUDENCE ISLAND
02873,0299,RI,ROCKVILLE
02874,0299,RI,SAUNDERSTOWN
02875,0299,RI,SHANNOCK
02876,0299,RI,SLATERSVILLE
02877,0299,RI,SLOCUM
02878,0299,RI,TIVERTON
02879,0299,RI,WAKEFIELD
02880,0299,RI,WAKEFIELD
02881,0299,RI,KINGSTON
02882,0299,RI,NARRAGANSETT
02883,0299,RI,PEACE DALE
02885,0299,RI,WARREN
02886,0299,RI,WARWICK
02887,0299,RI,WARWICK
02888,0299,RI,WARWICK
02889,0299,RI,WARWICK
02891,0299,RI,WESTERLY
02892,0299,RI,WEST KINGSTON
02893,0299,RI,WEST WARWICK
02894,0299,RI,WOOD RIVER JUNCTION
02895,0299,RI,WOONSOCKET
02896,0299,RI,NORTH SMITHFIELD
02898,0299,RI,WYOMING
02901,0299,RI,PROVIDENCE
02902,0299,RI,PROVIDENCE
02903,0299,RI,PROVIDENCE
02904,0299,RI,PROVIDENCE
02905,0299,RI,PROVIDENCE
02906,0299,RI,PROVIDENCE
02907,0299,RI,PROVIDENCE
02908,0299,RI,PROVIDENCE
02909,0299,RI,PROVIDENCE
02910,0299,RI,CRANSTON
02911,0299,RI,NORTH PROVIDENCE
02912,0299,RI,PROVIDENCE
02914,0299,RI,EAST PROVIDENCE
02915,0299,RI,RIVERSIDE
02916,0299,RI,RUMFORD
02917,0299,RI,SMITHFIELD
02918,0299,RI,PROVIDENCE
02919,0299,RI,JOHNSTON
02920,0299,RI,CRANSTON
02921,0299,RI,CRANSTON
02940,0299,RI,PROVIDENCE
03031,0399,NH,AMHERST
03032,0319,NH,AUBURN
03033,0399,NH,BROOKLINE
03034,0319,NH,CANDIA
03036,0319,NH,CHESTER
03037,0319,NH,DEERFIELD
03038,0399,NH,DERRY
03040,0319,NH,EAST CANDIA
03041,0399,NH,EAST DERRY
03042,0390,NH,EPPING
03043,0399,NH,FRANCESTOWN
03044,0390,NH,FREMONT
03045,0319,NH,GOFFSTOWN
03046,0319,,
03047,0399,NH,GREENFIELD
03048,0399,NH,GREENVILLE
03049,0399,NH,HOLLIS
03051,0399,NH,HUDSON
03052,0399,NH,LITCHFIELD
03053,0399,NH,LONDONDERRY
03054,0399,NH,MERRIMACK
03055,0399,NH,MILFORD
03057,0399,NH,MONT VERNON
03060,0399,NH,NASHUA
03061,0399,NH,NASHUA
03062,0399,NH,NASHUA
03063,0399,NH,NASHUA
03064,0399,NH,NASHUA
03070,0319,NH,NEW BOSTON
03071,0399,NH,NEW IPSWICH
03073,0399,NH,NORTH SALEM
03076,0399,NH,PELHAM
03077,0319,NH,RAYMOND
03079,0399,NH,SALEM
03082,0399,NH,LYNDEBOROUGH
03084,0399,NH,TEMPLE
03086,0399,NH,WILTON
03087,0399,NH,WINDHAM
03101,0319,NH,MANCHESTER
03102,0319,NH,MANCHESTER
03103,0319,NH,MANCHESTER
03104,0319,NH,MANCHESTER
03105,0319,NH,MANCHESTER
03106,0319,NH,HOOKSETT
03107,0319,NH,MANCHESTER
03108,0319,NH,MANCHESTER
03109,0319,NH,MANCHESTER
03110,0319,NH,BEDFORD
03111,0319,NH,MANCHESTER
03215,0327,NH,WATERVILLE VALLEY
03216,0327,NH,ANDOVER
03217,0327,NH,ASHLAND
03218,0327,NH,BARNSTEAD
03220,0327,NH,BELMONT
03221,0319,NH,BRADFORD
03222,0327,NH,BRISTOL
03223,0327,NH,CAMPTON
03224,0327,NH,CANTERBURY
03225,0327,NH,CENTER BARNSTEAD
03226,0327,NH,CENTER HARBOR
03227,0327,NH,CENTER SANDWICH
03229,0319,NH,CONTOOCOOK
03230,0327,NH,DANBURY
03231,0327,NH,EAST ANDOVER
03233,0327,NH,ELKINS
03234,0319,NH,EPSOM
03235,0327,NH,FRANKLIN
03237,0327,NH,GILMANTON
03238,0327,NH,GLENCLIFF
03240,0327,NH,GRAFTON
03241,0327,NH,HEBRON
03242,0319,NH,HENNIKER
03243,0327,NH,HILL
03244,0319,NH,HILLSBORO
03245,0327,NH,HOLDERNESS
03246,0327,NH,LACONIA
03247,0327,NH,LACONIA
03249,0327,,
03251,0350,NH,LINCOLN
03252,0327,NH,LOCHMERE
03253,0327,NH,MEREDITH
03254,0327,NH,MOULTONBOROUGH
03255,0319,NH,NEWBURY
03256,0327,NH,NEW HAMPTON
03257,0327,NH,NEW LONDON
03258,0319,,
03259,0327,NH,NORTH SANDWICH
03260,0327,NH,NORTH SUTTON
03261,0319,NH,NORTHWOOD
03262,0350,NH,NORTH WOODSTOCK
03263,0327,NH,PITTSFIELD
03264,0327,NH,PLYMOUTH
03266,0327,NH,RUMNEY
03268,0327,NH,SALISBURY
03269,0327,NH,SANBORNTON
03272,0319,NH,SOUTH NEWBURY
03273,0319,NH,SOUTH SUTTON
03275,0319,NH,SUNCOOK
03276,0327,NH,TILTON
03278,0319,NH,WARNER
03279,0327,NH,WARREN
03280,0340,NH,WASHINGTON
03281,0319,NH,WEARE
03282,0327,NH,WENTWORTH
03285,0327,,
03287,0327,NH,WILMOT
03289,0327,NH,WINNISQUAM
03290,0319,NH,NOTTINGHAM
03291,0319,NH,WEST NOTTINGHAM
03293,0350,NH,WOODSTOCK
03298,0327,NH,TILTON
03299,0327,NH,TILTON
03301,0319,NH,CONCORD
03302,0319,NH,CONCORD
03303,0319,NH,CONCORD
03304,0319,NH,BOW
03305,0319,NH,CONCORD
03307,0319,NH,LOUDON
03431,0340,NH,KEENE
03435,0340,NH,KEENE
03440,0340,NH,ANTRIM
03441,0340,NH,ASHUELOT
03442,0340,NH,BENNINGTON
03443,0340,NH,CHESTERFIELD
03444,0340,NH,DUBLIN
03445,0340,NH,SULLIVAN
03446,0340,NH,SWANZEY
03447,0340,NH,FITZWILLIAM
03448,0340,NH,GILSUM
03449,0340,NH,HANCOCK
03450,0340,NH,HARRISVILLE
03451,0340,NH,HINSDALE
03452,0340,NH,JAFFREY
03455,0340,NH,MARLBOROUGH
03456,0340,NH,MARLOW
03457,0340,NH,NELSON
03458,0340,NH,PETERBOROUGH
03461,0340,NH,RINDGE
03462,0340,NH,SPOFFORD
03464,0340,NH,STODDARD
03465,0340,NH,TROY
03466,0340,NH,WEST CHESTERFIELD
03467,0340,NH,WESTMORELAND
03468,0340,NH,WEST PETERBOROUGH
03469,0340,NH,WEST SWANZEY
03470,0340,NH,WINCHESTER
03561,0350,NH,LITTLETON
03570,0350,NH,BERLIN
03574,0350,NH,BETHLEHEM
03575,0350,NH,BRETTON WOODS
03576,0350,NH,COLEBROOK
03579,0350,NH,ERROL
03580,0350,NH,FRANCONIA
03581,0350,NH,GORHAM
03582,0350,NH,GROVETON
03583,0350,NH,JEFFERSON
03584,0350,NH,LANCASTER
03585,0350,NH,LISBON
03586,0350,,
03587,0350,NH,MEADOWS
03588,0350,NH,MILAN
03589,0350,NH,MOUNT WASHINGTON
03590,0350,NH,NORTH STRATFORD
03592,0350,NH,PITTSBURG
03593,0350,,
03595,0350,NH,TWIN MOUNTAIN
03597,0350,NH,WEST STEWARTSTOWN
03598,0350,NH,WHITEFIELD
03601,0340,NH,ACWORTH
03602,0340,NH,ALSTEAD
03603,0340,NH,CHARLESTOWN
03604,0340,NH,DREWSVILLE
03605,0340,NH,LEMPSTER
03607,0340,NH,SOUTH ACWORTH
03608,0340,NH,WALPOLE
03609,0340,NH,NORTH WALPOLE
03740,0350,NH,BATH
03741,0500,NH,CANAAN
03743,0340,NH,CLAREMONT
03745,0500,NH,CORNISH
03746,0500,NH,CORNISH FLAT
03748,0500,NH,ENFIELD
03749,0500,NH,ENFIELD CENTER
03750,0500,NH,ETNA
03751,0500,NH,GEORGES MILLS
03752,0340,NH,GOSHEN
03753,0500,NH,GRANTHAM
03754,0340,NH,GUILD
03755,0500,NH,HANOVER
03756,0500,NH,LEBANON
03765,0580,NH,HAVERHILL
03766,0500,NH,LEBANON
03768,0500,NH,LYME
03769,0500,NH,LYME CENTER
03770,0500,NH,MERIDEN
03771,0350,NH,MONROE
03773,0340,NH,NEWPORT
03774,0580,NH,NORTH HAVERHILL
03777,0500,NH,ORFORD
03779,0580,NH,PIERMONT
03780,0580,NH,PIKE
03781,0500,NH,PLAINFIELD
03782,0500,NH,SUNAPEE
03784,0500,NH,WEST LEBANON
03785,0350,NH,WOODSVILLE
03801,0390,NH,PORTSMOUTH
03802,0390,NH,PORTSMOUTH
03803,0390,NH,PORTSMOUTH
03804,0390,NH,PORTSMOUTH
03809,0327,NH,ALTON
03810,0327,NH,ALTON BAY
03811,0390,NH,ATKINSON
03812,0350,NH,BARTLETT
03813,0327,NH,CENTER CONWAY
03814,0327,NH,CENTER OSSIPEE
03815,0390,NH,CENTER STRAFFORD
03816,0327,NH,CENTER TUFTONBORO
03817,0327,NH,CHOCORUA
03818,0327,NH,CONWAY
03819,0390,NH,DANVILLE
03820,0390,NH,DOVER
03821,0390,NH,DOVER
03822,0390,NH,DOVER
03823,0390,,
03824,0390,NH,DURHAM
03825,0390,NH,BARRINGTON
03826,0390,NH,EAST HAMPSTEAD
03827,0390,NH,EAST KINGSTON
03830,0400,NH,EAST WAKEFIELD
03832,0327,NH,EATON CENTER
03833,0390,NH,EXETER
03835,0400,NH,FARMINGTON
03836,0327,NH,FREEDOM
03837,0327,NH,GILMANTON IRON WORKS
03838,0350,NH,GLEN
03839,0400,NH,ROCHESTER
03840,0390,NH,GREENLAND
03841,0390,NH,HAMPSTEAD
03842,0390,NH,HAMPTON
03843,0390,NH,HAMPTON
03844,0390,NH,HAMPTON FALLS
03845,0327,NH,INTERVALE
03846,0350,NH,JACKSON
03847,0327,NH,KEARSARGE
03848,0390,NH,KINGSTON
03849,0327,NH,MADISON
03850,0327,NH,MELVIN VILLAGE
03851,0400,NH,MILTON
03852,0400,NH,MILTON MILLS
03853,0327,NH,MIRROR LAKE
03854,0390,NH,NEW CASTLE
03855,0327,NH,NEW DURHAM
03856,0390,NH,NEWFIELDS
03857,0390,NH,NEWMARKET
03858,0390,NH,NEWTON
03859,0390,NH,NEWTON JUNCTION
03860,0327,NH,NORTH CONWAY
03861,0390,,
03862,0390,NH,NORTH HAMPTON
03864,0327,NH,OSSIPEE
03865,0390,NH,PLAISTOW
03866,0400,NH,ROCHESTER
03867,0400,NH,ROCHESTER
03868,0400,NH,ROCHESTER
03869,0400,NH,ROLLINSFORD
03870,0390,NH,RYE
03871,0390,NH,RYE BEACH
03872,0400,NH,SANBORNVILLE
03873,0390,NH,SANDOWN
03874,0390,NH,SEABROOK
03875,0327,NH,SILVER LAKE
03878,0390,NH,SOMERSWORTH
03882,0327,NH,EFFINGHAM
03883,0327,NH,SOUTH TAMWORTH
03884,0390,NH,STRAFFORD
03885,0390,NH,STRATHAM
03886,0327,NH,TAMWORTH
03887,0327,NH,UNION
03890,0327,NH,WEST OSSIPEE
03894,0327,NH,WOLFEBORO
03896,0327,NH,WOLFEBORO FALLS
03897,0327,NH,WONALANCET
03901,0400,ME,BERWICK
03902,0400,ME,CAPE NEDDICK
03903,0390,ME,ELIOT
03904,0390,ME,KITTERY
03905,0390,ME,KITTERY POINT
03906,0400,ME,NORTH BERWICK
03907,0400,ME,OGUNQUIT
03908,0400,ME,SOUTH BERWICK
03909,0400,ME,YORK
03910,0400,ME,YORK BEACH
03911,0400,ME,YORK HARBOR
04001,0400,ME,ACTON
04002,0400,ME,ALFRED
04003,0422,ME,BAILEY ISLAND
04004,0419,ME,BAR MILLS
04005,0400,ME,BIDDEFORD
04006,0400,ME,BIDDEFORD POOL
04007,0400,ME,BIDDEFORD
04008,0422,ME,BOWDOINHAM
04009,0422,ME,BRIDGTON
04010,0422,ME,BROWNFIELD
04011,0422,ME,BRUNSWICK
04013,0419,ME,BUSTINS ISLAND
04014,0400,ME,CAPE PORPOISE
04015,0422,ME,CASCO
04016,0422,ME,CENTER LOVELL
04017,0419,ME,CHEBEAGUE ISLAND
04019,0419,ME,CLIFF ISLAND
04020,0419,ME,CORNISH
04021,0419,ME,CUMBERLAND CENTER
04022,0422,ME,DENMARK
04024,0419,ME,EAST BALDWIN
04027,0400,ME,LEBANON
04028,0400,ME,EAST PARSONFIELD
04029,0419,ME,SEBAGO
04030,0400,ME,EAST WATERBORO
04032,0419,ME,FREEPORT
04033,0419,ME,FREEPORT
04034,0419,ME,FREEPORT
04037,0422,ME,FRYEBURG
04038,0419,ME,GORHAM
04039,0422,ME,GRAY
04040,0422,ME,HARRISON
04041,0419,ME,HIRAM
04042,0419,ME,HOLLIS CENTER
04043,0400,ME,KENNEBUNK
04046,0400,ME,KENNEBUNKPORT
04047,0400,ME,PARSONSFIELD
04048,0400,ME,LIMERICK
04049,0419,ME,LIMINGTON
04050,0419,ME,LONG ISLAND
04051,0422,ME,LOVELL
04054,0400,ME,MOODY
04055,0422,ME,NAPLES
04056,0400,ME,NEWFIELD
04057,0422,ME,NORTH BRIDGTON
04061,0400,ME,NORTH WATERBORO
04062,0422,ME,WINDHAM
04063,0400,ME,OCEAN PARK
04064,0400,ME,OLD ORCHARD BEACH
04066,0422,ME,ORRS ISLAND
04068,0419,ME,PORTER
04069,0422,ME,POWNAL
04070,0419,ME,SCARBOROUGH
04071,0422,ME,RAYMOND
04072,0400,ME,SACO
04073,0400,ME,SANFORD
04074,0419,ME,SCARBOROUGH
04075,0419,ME,SEBAGO LAKE
04076,0400,ME,SHAPLEIGH
04077,0422,ME,SOUTH CASCO
04078,0419,ME,SOUTH FREEPORT
04079,0422,ME,HARPSWELL
04082,0422,ME,SOUTH WINDHAM
04083,0400,ME,SPRINGVALE
04084,0419,ME,STANDISH
04085,0419,ME,STEEP FALLS
04086,0422,ME,TOPSHAM
04087,0400,ME,WATERBORO
04088,0422,ME,WATERFORD
04090,0400,ME,WELLS
04091,0419,ME,WEST BALDWIN
04092,0419,ME,WESTBROOK
04093,0419,ME,BUXTON
04094,0400,ME,WEST KENNEBUNK
04095,0400,ME,WEST NEWFIELD
04096,0419,ME,YARMOUTH
04097,0422,ME,NORTH YARMOUTH
04098,0419,ME,WESTBROOK
04101,0419,ME,PORTLAND
04102,0419,ME,PORTLAND
04103,0419,ME,PORTLAND
04104,0419,ME,PORTLAND
04105,0419,ME,FALMOUTH
04106,0419,ME,SOUTH PORTLAND
04107,0419,ME,CAPE ELIZABETH
04108,0419,ME,PEAKS ISLAND
04109,0419,ME,PORTLAND
04110,0419,ME,CUMBERLAND FORESIDE
04112,0419,ME,PORTLAND
04116,0419,ME,SOUTH PORTLAND
04122,0419,ME,PORTLAND
04123,0419,ME,PORTLAND
04124,0419,ME,PORTLAND
04210,0422,ME,AUBURN
04211,0422,ME,AUBURN
04212,0422,ME,AUBURN
04216,0422,ME,ANDOVER
04217,0422,ME,BETHEL
04219,0422,ME,BRYANT POND
04220,0422,ME,BUCKFIELD
04221,0422,ME,CANTON
04222,0422,ME,DURHAM
04223,0422,ME,DANVILLE
04224,0422,ME,DIXFIELD
04225,0422,ME,DRYDEN
04226,0422,ME,EAST ANDOVER
04227,0422,ME,EAST DIXFIELD
04228,0422,ME,EAST LIVERMORE
04230,0422,ME,EAST POLAND
04231,0422,ME,STONEHAM
04234,0422,ME,EAST WILTON
04236,0422,ME,GREENE
04237,0422,ME,HANOVER
04238,0422,ME,HEBRON
04239,0422,ME,JAY
04240,0422,ME,LEWISTON
04241,0422,ME,LEWISTON
04242,0422,,
04243,0422,ME,LEWISTON
04250,0422,ME,LISBON
04252,0422,ME,LISBON FALLS
04253,0422,ME,LIVERMORE
04254,0422,ME,LIVERMORE FALLS
04255,0422,ME,GREENWOOD
04256,0422,ME,MECHANIC FALLS
04257,0422,ME,MEXICO
04258,0422,ME,MINOT
04259,0422,ME,MONMOUTH
04260,0422,ME,NEW GLOUCESTER
04261,0422,ME,NEWRY
04262,0422,ME,NORTH JAY
04263,0422,ME,LEEDS
04265,0422,ME,NORTH MONMOUTH
04266,0422,ME,NORTH TURNER
04267,0422,ME,NORTH WATERFORD
04268,0422,ME,NORWAY
04270,0422,ME,OXFORD
04271,0422,ME,PARIS
04274,0422,ME,POLAND
04275,0422,ME,ROXBURY
04276,0422,ME,RUMFORD
04278,0422,ME,RUMFORD CENTER
04280,0422,ME,SABATTUS
04281,0422,ME,SOUTH PARIS
04282,0422,ME,TURNER
04283,0422,ME,TURNER CENTER
04284,0422,ME,WAYNE
04285,0422,ME,WELD
04286,0422,ME,WEST BETHEL
04287,0422,ME,BOWDOIN
04288,0422,ME,WEST MINOT
04289,0422,ME,WEST PARIS
04290,0422,ME,PERU
04291,0422,ME,WEST POLAND
04292,0422,ME,SUMNER
04294,0422,ME,WILTON
04330,0490,ME,AUGUSTA
04332,0490,ME,AUGUSTA
04333,0490,ME,AUGUSTA
04336,0490,ME,AUGUSTA
04338,0490,ME,AUGUSTA
04341,0480,ME,COOPERS MILLS
04342,0422,ME,DRESDEN
04343,0422,ME,EAST WINTHROP
04344,0422,ME,FARMINGDALE
04345,0422,ME,GARDINER
04346,0422,ME,RANDOLPH
04347,0490,ME,HALLOWELL
04348,0480,ME,JEFFERSON
04349,0422,ME,KENTS HILL
04350,0422,ME,LITCHFIELD
04351,0490,ME,MANCHESTER
04352,0490,ME,MOUNT VERNON
04353,0480,ME,WHITEFIELD
04354,0490,ME,PALERMO
04355,0422,ME,READFIELD
04357,0422,ME,RICHMOND
04358,0490,ME,SOUTH CHINA
04359,0422,ME,SOUTH GARDINER
04360,0490,ME,VIENNA
04363,0490,ME,WINDSOR
04364,0422,ME,WINTHROP
04401,0449,ME,BANGOR
04402,0449,ME,BANGOR
04406,0449,ME,ABBOT
04408,0449,ME,AURORA
04410,0449,ME,BRADFORD
04411,0449,ME,BRADLEY
04412,0449,ME,BREWER
04413,0460,ME,BROOKTON
04414,0449,ME,BROWNVILLE
04415,0449,ME,BROWNVILLE JUNCTION
04416,0449,ME,BUCKSPORT
04417,0449,ME,BURLINGTON
04418,0449,ME,GREENBUSH
04419,0449,ME,CARMEL
04420,0449,ME,CASTINE
04421,0449,ME,CASTINE
04422,0449,ME,CHARLESTON
04424,0474,ME,DANFORTH
04426,0449,ME,DOVER FOXCROFT
04427,0449,ME,CORINTH
04428,0449,ME,EDDINGTON
04429,0449,ME,HOLDEN
04430,0449,ME,EAST MILLINOCKET
04431,0449,ME,EAST ORLAND
04434,0449,ME,ETNA
04435,0449,ME,EXETER
04438,0449,ME,FRANKFORT
04441,0449,ME,GREENVILLE
04442,0449,ME,GREENVILLE JUNCTION
04443,0449,ME,GUILFORD
04444,0449,ME,HAMPDEN
04448,0449,ME,HOWLAND
04449,0449,ME,HUDSON
04450,0449,ME,KENDUSKEAG
04451,0449,ME,KINGMAN
04453,0449,ME,LAGRANGE
04454,0460,ME,LAMBERT LAKE
04455,0449,ME,LEE
04456,0449,ME,LEVANT
04457,0449,ME,LINCOLN
04459,0449,ME,MATTAWAMKEAG
04460,0449,ME,MEDWAY
04461,0449,ME,MILFORD
04462,0449,ME,MILLINOCKET
04463,0449,ME,MILO
04464,0449,ME,MONSON
04467,0449,ME,OLAMON
04468,0449,ME,OLD TOWN
04469,0449,ME,ORONO
04471,0474,ME,ORIENT
04472,0449,ME,ORLAND
04473,0449,ME,ORONO
04474,0449,ME,ORRINGTON
04475,0449,ME,PASSADUMKEAG
04476,0449,ME,PENOBSCOT
04478,0449,ME,ROCKWOOD
04479,0449,ME,SANGERVILLE
04481,0449,ME,SEBEC
04485,0449,ME,SHIRLEY MILLS
04487,0449,ME,SPRINGFIELD
04488,0449,ME,STETSON
04489,0449,ME,STILLWATER
04490,0460,ME,TOPSFIELD
04491,0460,ME,VANCEBORO
04492,0460,ME,WAITE
04493,0449,ME,WEST ENFIELD
04495,0449,ME,WINN
04496,0449,ME,WINTERPORT
04497,0474,ME,WYTOPITLOCK
04530,0422,ME,BATH
04535,0480,ME,ALNA
04537,0480,ME,BOOTHBAY
04538,0480,ME,BOOTHBAY HARBOR
04539,0480,ME,BRISTOL
04541,0480,ME,CHAMBERLAIN
04543,0480,ME,DAMARISCOTTA
04544,0480,ME,EAST BOOTHBAY
04547,0480,ME,FRIENDSHIP
04548,0422,ME,GEORGETOWN
04549,0480,ME,ISLE OF SPRINGS
04551,0480,ME,BREMEN
04553,0480,ME,NEWCASTLE
04554,0480,ME,NEW HARBOR
04555,0480,ME,NOBLEBORO
04556,0480,ME,EDGECOMB
04558,0480,ME,PEMAQUID
04562,0422,ME,PHIPPSBURG
04563,0480,ME,CUSHING
04564,0480,ME,ROUND POND
04565,0422,ME,SEBASCO ESTATES
04568,0480,ME,SOUTH BRISTOL
04570,0480,ME,SQUIRREL ISLAND
04571,0480,ME,TREVETT
04572,0480,ME,WALDOBORO
04573,0480,ME,WALPOLE
04574,0480,ME,WASHINGTON
04575,0480,ME,WEST BOOTHBAY HARBOR
04576,0480,ME,SOUTHPORT
04578,0480,ME,WISCASSET
04579,0480,ME,WOOLWICH
04605,0449,ME,ELLSWORTH
04606,0449,ME,ADDISON
04607,0449,ME,GOULDSBORO
04609,0449,ME,BAR HARBOR
04611,0449,ME,BEALS
04612,0449,ME,BERNARD
04614,0449,ME,BLUE HILL
04616,0449,ME,BROOKLIN
04617,0449,ME,BROOKSVILLE
04619,0460,ME,CALAIS
04622,0449,ME,CHERRYFIELD
04623,0449,ME,COLUMBIA FALLS
04624,0449,ME,COREA
04625,0449,ME,CRANBERRY ISLES
04626,0460,ME,CUTLER
04627,0449,ME,DEER ISLE
04628,0460,ME,DENNYSVILLE
04629,0449,ME,EAST BLUE HILL
04630,0460,ME,EAST MACHIAS
04631,0460,ME,EASTPORT
04634,0449,ME,FRANKLIN
04635,0449,ME,FRENCHBORO
04637,0460,ME,GRAND LAKE STREAM
04640,0449,ME,HANCOCK
04642,0449,ME,HARBORSIDE
04643,0449,ME,HARRINGTON
04644,0449,ME,HULLS COVE
04645,0449,ME,ISLE AU HAUT
04646,0449,ME,ISLESFORD
04648,0460,ME,JONESBORO
04649,0449,ME,JONESPORT
04650,0449,ME,LITTLE DEER ISLE
04652,0460,ME,LUBEC
04653,0449,ME,BASS HARBOR
04654,0460,ME,MACHIAS
04655,0460,ME,MACHIASPORT
04657,0460,ME,MEDDYBEMPS
04658,0449,ME,MILBRIDGE
04660,0449,ME,MOUNT DESERT
04662,0449,ME,NORTHEAST HARBOR
04664,0449,ME,SULLIVAN
04666,0460,ME,PEMBROKE
04667,0460,ME,PERRY
04668,0460,ME,PRINCETON
04669,0449,ME,PROSPECT HARBOR
04671,0460,ME,ROBBINSTON
04672,0449,ME,SALSBURY COVE
04673,0449,ME,SARGENTVILLE
04674,0449,ME,SEAL COVE
04675,0449,ME,SEAL HARBOR
04676,0449,ME,SEDGWICK
04677,0449,ME,SORRENTO
04679,0449,ME,SOUTHWEST HARBOR
04680,0449,ME,STEUBEN
04681,0449,ME,STONINGTON
04683,0449,ME,SUNSET
04684,0449,ME,SURRY
04685,0449,ME,SWANS ISLAND
04686,0460,ME,WESLEY
04691,0460,ME,WHITING
04693,0449,ME,WINTER HARBOR
04694,0460,ME,BAILEYVILLE
04730,0474,ME,HOULTON
04732,0470,ME,ASHLAND
04733,0474,ME,BENEDICTA
04734,0470,ME,BLAINE
04735,0470,ME,BRIDGEWATER
04736,0470,ME,CARIBOU
04737,0470,ME,CLAYTON LAKE
04738,0470,ME,CROUSEVILLE
04739,0470,ME,EAGLE LAKE
04740,0470,ME,EASTON
04741,0470,ME,ESTCOURT STATION
04742,0470,ME,FORT FAIRFIELD
04743,0470,ME,FORT KENT
04744,0470,ME,FORT KENT MILLS
04745,0470,ME,FRENCHVILLE
04746,0470,ME,GRAND ISLE
04747,0474,ME,ISLAND FALLS
04750,0470,ME,LIMESTONE
04751,0470,ME,LIMESTONE
04756,0470,ME,MADAWASKA
04757,0470,ME,MAPLETON
04758,0470,ME,MARS HILL
04760,0474,ME,MONTICELLO
04761,0474,ME,NEW LIMERICK
04762,0470,ME,NEW SWEDEN
04763,0474,ME,OAKFIELD
04764,0470,ME,OXBOW
04765,0474,ME,PATTEN
04766,0470,ME,PERHAM
04768,0470,ME,PORTAGE
04769,0470,ME,PRESQUE ISLE
04772,0470,ME,SAINT AGATHA
04773,0470,ME,SAINT DAVID
04774,0470,ME,SAINT FRANCIS
04775,0470,ME,SHERIDAN
04776,0474,ME,SHERMAN MILLS
04777,0474,ME,SHERMAN STATION
04779,0470,ME,SINCLAIR
04780,0474,ME,SMYRNA MILLS
04781,0470,ME,WALLAGRASS
04783,0470,ME,STOCKHOLM
04785,0470,ME,VAN BUREN
04786,0470,ME,WASHBURN
04787,0470,ME,WESTFIELD
04841,0480,ME,ROCKLAND
04843,0480,ME,CAMDEN
04846,0480,ME,GLEN COVE
04847,0480,ME,HOPE
04848,0480,ME,ISLESBORO
04849,0480,ME,LINCOLNVILLE
04850,0480,ME,LINCOLNVILLE CENTER
04851,0480,ME,MATINICUS
04852,0480,ME,MONHEGAN
04853,0480,ME,NORTH HAVEN
04854,0480,ME,OWLS HEAD
04855,0480,ME,PORT CLYDE
04856,0480,ME,ROCKPORT
04857,0480,ME,SAINT GEORGE
04858,0480,ME,SOUTH THOMASTON
04859,0480,ME,SPRUCE HEAD
04860,0480,ME,TENANTS HARBOR
04861,0480,ME,THOMASTON
04862,0480,ME,UNION
04863,0480,ME,VINALHAVEN
04864,0480,ME,WARREN
04865,0480,ME,WEST ROCKPORT
04901,0490,ME,WATERVILLE
04903,0490,ME,WATERVILLE
04910,0490,ME,ALBION
04911,0490,ME,ANSON
04912,0490,ME,ATHENS
04915,0449,ME,BELFAST
04917,0490,ME,BELGRADE
04918,0490,ME,BELGRADE LAKES
04920,0490,ME,BINGHAM
04921,0449,ME,BROOKS
04922,0490,ME,BURNHAM
04923,0449,ME,CAMBRIDGE
04924,0490,ME,CANAAN
04925,0490,ME,CARATUNK
04926,0490,ME,CHINA VILLAGE
